oof_prob_rf,oof_prob_lr
0.1791049694216382,0.22082020484959058
0.2036219823148035,0.0956834804574104
0.1776609432774324,0.2793168957284491
0.23191393658676557,0.17464243347767616
0.35892896019729703,0.9999997879660077
0.15965768178492512,0.03094093895929387
0.2741522425489546,0.030142597022390194
0.4662206590878303,0.24853827029954192
0.34985706301052627,0.13122418186980456
0.18831599681884906,0.25604634934173254
0.3940637843505826,0.23403809578344104
0.4474848302517151,0.10444187572703105
0.4194582959683672,0.38785443521112845
0.2400464216979481,0.08033669027317114
0.26406615124785837,0.23866019101278732
0.4853102560876547,0.26807573529005446
0.41000825025896115,0.14569025099604502
0.2608340633962734,0.16544994199095814
0.16790195673159133,0.25898895710662556
0.49502592931279393,0.9998231599604409
0.17317921421223204,0.08302760868108788
0.5007897599380483,0.9999999999999996
0.2853000709304067,0.11035782386144265
0.5693994452437088,0.21159203381099484
0.37936406531626127,0.9998634991461922
0.4518088289364951,0.18231873473854232
0.4368670079969704,0.22607540717564645
0.3106216016395904,0.20040435422183894
0.48377530960549114,0.999999998638057
0.1726835752497542,0.1028606175876042
0.46568231681302485,0.4637102767654275
0.33245160538119317,0.06256211695981127
0.17662571899035925,0.3423053726080509
0.3750978525796267,1.0
0.3670683047003582,0.06215742864148622
0.3053689080455089,0.3838505120619164
0.41206155581345405,0.1253066843173727
0.21475361967785916,0.5154171505071455
0.16050407172320277,0.10864322845710389
0.3218867655799116,0.14121842484130973
0.1731293067440627,0.14964731289764305
0.4009312495708846,0.22844601260743527
0.3974438485674385,0.44153073303818224
0.18322025043847437,0.09965957489692676
0.1448621147003699,0.08012231186140081
0.5692413369134324,0.5945703479215878
0.3069704676935727,0.29991147167588744
0.5408263801763278,0.9999999858705908
0.4087572190500912,0.2992768822258413
0.40642679304338475,0.28064471079121256
0.25565689956260673,0.7579611066088713
0.4283776001716143,0.4281544301388122
0.3702625958816116,0.9888165430208745
0.558796518597294,1.0
0.5938576259888303,1.0
0.41721982072490826,0.37901912669891213
0.31374850617880945,0.37332626393021084
0.35927309734844176,0.1974100625726847
0.4347933793361798,0.4634154756441717
0.5810917528468815,0.9974158852798646
0.2165952448286923,0.1941511458623175
0.34711796389004923,0.1582260683238931
0.30504674144880817,0.2130723557406552
0.2550057014978596,0.13111876328535219
0.27174222023063627,0.10828459927830208
0.07833167568267242,0.0196849810363763
0.11253827112106078,0.1581312098624094
0.1631624382499056,0.3032094856045561
0.28646103881703705,0.9999999759816233
0.5455798953467508,0.3132932761490273
0.3240529785727669,0.15938033160497922
